@relation zeppelin-0.7.0.arff

@attribute AvgWMC numeric
@attribute CCMax numeric
@attribute CDE numeric
@attribute CIE numeric
@attribute NTM numeric
@attribute SDMC numeric
@attribute WMC numeric
@attribute AvgSLOC numeric
@attribute NA. numeric
@attribute NAIMP numeric
@attribute NCM numeric
@attribute NIM numeric
@attribute NLM numeric
@attribute NM numeric
@attribute NMIMP numeric
@attribute NMNpub numeric
@attribute Nmpub numeric
@attribute NumPara numeric
@attribute loc numeric
@attribute stms numeric
@attribute AID numeric
@attribute CLD numeric
@attribute DIT numeric
@attribute DP numeric
@attribute DPA numeric
@attribute DPD numeric
@attribute NMA numeric
@attribute NMI numeric
@attribute NMO numeric
@attribute NOA numeric
@attribute NOC numeric
@attribute NOD numeric
@attribute NOP numeric
@attribute PII numeric
@attribute SIX numeric
@attribute SP numeric
@attribute SPA numeric
@attribute SPD numeric
@attribute CBO numeric
@attribute DAC numeric
@attribute DACquote numeric
@attribute ICP numeric
@attribute IHICP numeric
@attribute NIHICP numeric
@attribute bug {TRUE,FALSE}

@data
2.6666666666666696,5,4.14291467335425,4.792828074901969,1,1.6996731711976,8,10.6666666666667,4,2,0,3,3,6,3,1,2,4,37,27,1,0,1,1,1,0,2,3,1,1,0,0,1,0.19444444444444395,0.166666666666667,0,0,0,1,2,2,4,4,0,TRUE
1.0,1,3.0574760762899302,2.92192809488736,4,0.0,4,3.5,3,3,0,4,4,4,4,0,4,3,19,14,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,1,2,2,0,0,0,FALSE
1.0,1,2.92192809488736,3.85428587198725,3,0.0,3,4.33333333333333,1,1,0,3,3,3,3,0,3,1,16,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,0,0,0,FALSE
0.75,1,2.6688388898504303,2.6048074635028704,4,0.43301270189221897,3,2.75,2,2,0,4,4,4,4,0,4,2,15,11,0,1,0,2,0,2,4,0,0,0,2,2,0,0.0,0.0,0,0,0,0,2,1,0,0,0,FALSE
1.5,2,3.62192809488736,5.161602989251059,1,0.5,3,15.0,1,1,0,2,2,2,2,0,2,7,36,21,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,2,0,2,FALSE
3.21428571428571,16,5.01790974912047,6.79259656002971,8,4.10885057664847,45,18.8571428571429,12,12,0,14,14,14,14,8,6,18,278,191,0,0,0,0,0,0,14,0,0,0,0,0,0,0.0,0.0,0,0,0,3,12,6,11,0,11,FALSE
0.0,0,2.28103611255342,0.0,0,0.0,0,0.0,3,3,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,2,0,0,0,FALSE
0.0,0,1.66449777920046,0.0,0,0.0,0,0.0,2,2,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,1,0,0,0,FALSE
3.45161290322581,18,5.8134203554641,7.70607173800467,21,3.34412059588668,214,17.2741935483871,20,20,0,62,62,62,62,27,35,147,1098,772,0,0,0,0,0,0,62,0,0,0,0,0,0,0.0,0.0,0,0,0,28,16,9,303,0,303,TRUE
1.375,4,3.70242604099094,4.09673431925676,7,0.992156741649222,11,4.75,4,4,0,8,8,8,8,0,8,7,45,30,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,2,0,0,0,FALSE
0.0,0,3.02698683335929,0.0,0,0.0,0,0.0,3,3,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,2,0,0,0,FALSE
1.74358974358974,5,5.5605204195735585,6.27860438980858,27,1.33431916218028,68,6.61538461538462,18,18,0,39,39,39,39,3,36,42,286,208,0,0,0,0,0,0,39,0,0,0,0,0,0,0.0,0.0,0,0,0,8,16,9,18,0,18,TRUE
3.5714285714285694,22,4.29905261695996,5.81232808747838,6,5.28764443523478,50,14.214285714285701,7,7,5,9,14,14,14,4,10,15,218,156,0,0,0,0,0,0,14,0,0,0,0,0,0,0.0,0.0,0,0,0,6,7,4,20,0,20,FALSE
1.3636363636363602,3,4.431803746716639,4.08086932641756,8,0.642824346533225,15,4.27272727272727,4,4,0,11,11,11,11,0,11,6,62,37,0,0,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0,2,4,3,5,0,5,FALSE
1.7391304347826102,5,4.955866085690482,5.44470238586341,14,1.18752176380414,40,6.08695652173913,9,9,1,22,23,23,23,0,23,12,151,115,0,0,0,0,0,0,23,0,0,0,0,0,0,0.0,0.0,0,0,0,2,9,5,8,0,8,FALSE
2.0,4,4.6188254042485,5.19412092127571,7,1.1180339887498898,32,8.5,3,3,0,16,16,16,16,4,12,16,143,109,0,0,0,0,0,0,16,0,0,0,0,0,0,0.0,0.0,0,0,0,2,3,2,44,0,44,FALSE
2.29032258064516,8,6.226860378347559,7.0050347506384005,24,1.44118115507669,142,8.96774193548387,18,18,0,62,62,62,62,9,53,68,586,414,0,0,0,0,0,0,62,0,0,0,0,0,0,0.0,0.0,0,0,0,27,12,9,151,0,151,TRUE
1.0,1,3.4541593212691097,3.48973971320997,8,0.0,8,3.625,3,3,0,8,8,8,8,0,8,7,34,25,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,1,3,2,3,0,3,FALSE
2.90697674418605,12,6.4362721126039695,7.2905495616599,15,2.7770986490285,125,14.790697674418599,14,14,0,43,43,43,43,6,37,74,710,516,0,0,0,0,0,0,43,0,0,0,0,0,0,0.0,0.0,0,0,0,33,11,11,247,0,247,TRUE
2.16,3,4.44493998985173,5.83328039154932,7,0.833306666239986,54,10.24,7,7,3,22,25,25,25,5,20,35,265,195,0,0,0,0,0,0,25,0,0,0,0,0,0,0.0,0.0,0,0,0,3,7,6,14,0,14,FALSE
0.0,0,2.1556390622295702,0.0,0,0.0,0,0.0,1,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
3.0,3,3.3927474104487803,4.2824842613426,0,0.0,3,11.0,1,1,0,1,1,1,1,0,1,4,19,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
1.85714285714286,10,6.107520593701191,7.40548917534361,40,1.67362493055143,104,8.41071428571429,27,15,3,53,56,81,56,14,42,38,507,364,1,0,1,6,6,0,50,25,6,1,0,0,1,0.227914821842716,0.0740740740740741,0,0,0,29,12,9,226,28,198,TRUE
2.0714285714285703,7,4.70561837209963,6.40517624292449,8,1.70981560051226,29,9.928571428571429,5,5,0,14,14,14,14,2,12,29,157,109,0,0,0,0,0,0,14,0,0,0,0,0,0,0.0,0.0,0,0,0,11,5,4,17,0,17,FALSE
2.1111111111111103,4,4.597678031846018,6.087753359158441,4,1.19670329047433,19,10.3333333333333,7,3,0,9,9,19,9,0,9,19,104,72,1,0,1,3,3,0,6,10,3,1,0,0,1,0.330891330891331,0.157894736842105,3,3,0,4,3,3,17,9,8,TRUE
1.0,1,3.50325833477565,0.91829583405449,1,0.0,1,3.0,4,4,1,0,1,1,1,0,1,0,12,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,4,3,0,0,0,FALSE
2.70967741935484,9,5.13879567104271,6.73213411848274,10,2.1280545164478304,84,12.1612903225806,9,9,0,31,31,31,31,8,23,74,401,274,0,0,0,0,0,0,31,0,0,0,0,0,0,0.0,0.0,0,0,0,11,7,4,69,0,69,FALSE
1.0,1,3.65110722583548,3.0792258015191,4,0.0,4,3.0,4,4,1,3,4,4,4,2,2,2,38,28,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,1,4,3,2,0,2,FALSE
2.2,6,4.69925287272349,6.604962521754861,9,1.68126936172247,33,11.2,5,5,0,15,15,15,15,3,12,30,186,118,0,0,0,0,0,0,15,0,0,0,0,0,0,0.0,0.0,0,0,0,10,5,4,17,0,17,FALSE
2.578947368421049,8,4.8875554292622,6.6068814578782495,10,2.03433137790397,49,10.7368421052632,4,4,0,19,19,19,19,7,12,30,221,152,0,1,0,3,0,3,19,0,0,0,2,2,0,0.0,0.0,3,0,3,14,4,4,21,0,21,TRUE
3.0,7,5.07184581865374,6.2900073821442914,4,1.65144564768954,66,12.6363636363636,11,11,0,22,22,22,22,7,15,40,302,214,0,0,0,0,0,0,22,0,0,0,0,0,0,0.0,0.0,0,0,0,9,11,7,61,0,61,TRUE
0.0,0,2.25162916738782,0.0,0,0.0,0,0.0,3,3,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,1,0,0,0,FALSE
1.5,2,3.00972396591296,3.24441382957761,1,0.5,3,6.0,2,2,0,2,2,2,2,0,2,3,22,16,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,1,2,2,2,0,2,FALSE
2.23076923076923,6,4.38467365452719,6.1204276511358495,4,1.30995279737895,29,11.3846153846154,9,9,1,12,13,13,13,6,7,25,159,110,0,0,0,0,0,0,13,0,0,0,0,0,0,0.0,0.0,0,0,0,0,7,3,0,0,0,TRUE
1.94117647058824,7,4.82671489484018,6.320333940598742,10,1.55187128920858,33,8.47058823529412,18,18,2,15,17,17,17,9,8,16,166,123,0,0,0,0,0,0,17,0,0,0,0,0,0,0.0,0.0,0,0,0,1,15,5,13,0,13,TRUE
1.625,3,4.2748746383224,4.38656346036434,5,0.85695682505013,13,5.125,6,6,3,5,8,8,8,1,7,11,49,33,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,4,4,4,20,0,20,TRUE
2.13636363636364,4,5.11106479053671,6.468265776389941,7,1.01334076407309,47,9.86363636363636,11,11,2,20,22,22,22,10,12,23,230,171,0,0,0,0,0,0,22,0,0,0,0,0,0,0.0,0.0,0,0,0,11,10,10,37,0,37,TRUE
2.1875,6,5.2592599109480505,6.25568589764797,7,1.46708682428819,35,10.0625,10,10,2,14,16,16,16,8,8,18,174,132,0,0,0,0,0,0,16,0,0,0,0,0,0,0.0,0.0,0,0,0,11,9,9,45,0,45,TRUE
1.5,4,4.62521276604129,5.2182960821593705,5,1.1180339887498898,9,5.0,3,3,1,5,6,6,6,0,6,9,40,24,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,5,3,3,6,0,6,TRUE
1.33333333333333,3,4.3820214465367515,4.65994871906663,5,0.7453559924999301,8,4.66666666666667,3,3,0,6,6,6,6,0,6,10,38,23,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,1,3,3,10,0,10,FALSE
1.33333333333333,2,4.50774291452531,4.91076789280579,6,0.471404520791032,12,3.77777777777778,3,3,1,8,9,9,9,3,6,11,44,28,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,2,3,3,7,0,7,FALSE
1.0,1,3.1699250014423104,0.0,2,0.0,2,0.0,7,7,0,2,2,2,2,0,2,1,9,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,7,1,0,0,0,FALSE
1.5,3,3.98166151210176,4.2284996955472005,4,0.763762615825973,9,5.66666666666667,6,6,3,3,6,6,6,2,4,10,42,31,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,3,4,4,0,0,0,FALSE
1.33333333333333,2,3.56808432434471,4.00031053013493,4,0.471404520791032,8,4.0,2,2,2,4,6,6,6,1,5,7,28,19,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,2,0,0,0,FALSE
1.0,1,3.37744375108173,2.6084585933443503,3,0.0,3,3.3333333333333304,2,2,1,2,3,3,3,1,2,2,15,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,2,2,2,1,0,1,FALSE
1.0,1,3.1971597234241496,3.00160949705903,3,0.0,3,3.3333333333333304,2,2,1,2,3,3,3,1,2,2,15,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,2,2,2,5,0,5,TRUE
1.6,3,3.6711499390701903,3.71953943154317,3,0.8,8,5.0,4,4,1,4,5,5,5,1,4,5,31,21,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,0,4,4,0,0,0,FALSE
1.7142857142857095,2,3.590631439024,4.5654817264101295,2,0.4517539514526261,12,7.857142857142861,1,1,7,0,7,7,7,0,7,9,58,37,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,4,1,1,20,0,20,FALSE
1.0,1,6.29919886166899,3.94477383502948,5,0.0,5,4.0,6,6,0,5,5,5,5,0,5,5,100,23,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,1,6,4,0,0,0,FALSE
1.0,1,3.0867609164414,3.0792258015191,3,0.0,3,3.6666666666666696,4,4,1,2,3,3,3,1,2,2,36,27,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,1,4,2,2,0,2,FALSE
2.5,4,2.75,4.91677031724377,1,1.5,5,13.0,1,1,2,0,2,2,2,1,1,1,31,25,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,TRUE
2.73684210526316,11,5.01015074330212,6.391893166546461,3,2.148245434943,52,12.2631578947368,9,9,2,17,19,19,19,9,10,44,251,178,0,0,0,0,0,0,19,0,0,0,0,0,0,0.0,0.0,0,0,0,3,9,6,22,0,22,TRUE
1.0,1,3.1898980954642897,2.94770277922009,1,0.0,1,4.0,2,2,1,0,1,1,1,0,1,0,15,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,2,0,0,0,TRUE
1.0,1,2.8453509366224403,2.0,2,0.0,2,2.0,2,2,1,1,2,2,2,1,1,0,8,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,1,0,0,0,FALSE
1.0,1,3.12311504249792,4.52337029252353,8,0.0,8,5.125,0,0,0,8,8,8,8,0,8,0,51,34,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,24,0,24,FALSE
1.0,1,2.8453509366224403,2.9398290174663995,1,0.0,1,4.0,0,0,1,0,1,1,1,0,1,4,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,6,0,6,FALSE
2.625,7,5.05225607562579,6.49675147485658,3,1.86664806538351,21,25.25,10,10,0,8,8,8,8,0,8,1,222,151,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,29,10,9,263,0,263,FALSE
1.0,1,3.4182958340544904,4.68684372419718,3,0.0,3,7.66666666666667,1,1,0,3,3,3,3,0,3,0,29,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,3,1,1,14,0,14,FALSE
1.0,1,3.784941827437641,4.9510318124649,4,0.0,4,13.0,2,2,0,4,4,4,4,0,4,0,60,32,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,4,2,1,59,0,59,TRUE
1.33333333333333,2,3.5,3.7190795706241695,2,0.471404520791032,4,4.66666666666667,2,1,0,3,3,11,3,0,3,3,19,11,1,0,1,1,1,0,2,8,1,1,0,0,1,0.148148148148148,0.0909090909090909,1,1,0,4,1,1,10,5,5,TRUE
1.0,1,3.6818808028034,3.39214722366453,3,0.0,3,3.0,3,1,0,3,3,6,3,0,3,3,13,8,1,0,1,1,1,0,2,3,1,1,0,0,1,0.19444444444444395,0.166666666666667,0,0,0,1,1,1,3,3,0,TRUE
1.125,2,3.77483959174767,5.24705377275258,7,0.33071891388307395,9,15.625,2,2,0,8,8,8,8,0,8,1,137,62,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,3,2,2,72,0,72,FALSE
1.9375,3,4.81945259452719,6.777056241422452,8,0.966226552108769,31,16.0,10,10,0,16,16,16,16,0,16,3,285,227,0,0,0,0,0,0,16,0,0,0,0,0,0,0.0,0.0,0,0,0,28,8,8,490,0,490,TRUE
1.0,1,3.78714396069814,4.70127244401959,5,0.0,5,6.4,3,3,0,5,5,5,5,0,5,0,42,30,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,3,3,2,9,0,9,FALSE
1.4,5,4.49887110712615,5.01965621313712,9,1.2,14,4.4,8,2,0,10,10,36,10,0,10,8,56,32,1,0,1,7,7,0,3,26,7,1,0,0,1,0.290945165945166,0.19444444444444395,1,1,0,7,1,1,19,2,17,FALSE
1.0,1,4.49887110712615,4.72243539408604,10,0.0,10,2.9,8,2,0,10,10,35,10,0,10,7,41,22,1,0,1,8,8,0,2,25,8,1,0,0,1,0.275252525252525,0.22857142857142895,0,0,0,6,1,1,9,2,7,FALSE
1.4,5,4.49887110712615,5.01965621313712,9,1.2,14,4.4,8,2,0,10,10,36,10,0,10,8,56,32,1,0,1,7,7,0,3,26,7,1,0,0,1,0.290945165945166,0.19444444444444395,1,1,0,7,1,1,19,2,17,FALSE
1.0,1,4.64708625616425,4.58437796061326,10,0.0,10,9.8,12,12,0,10,10,10,10,0,10,0,130,101,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0,10,7,5,144,0,144,FALSE
1.0625,2,5.14946414863908,5.06139007601254,15,0.242061459137964,17,10.875,22,22,0,16,16,16,16,1,15,0,225,181,0,0,0,0,0,0,16,0,0,0,0,0,0,0.0,0.0,0,0,0,11,17,7,197,0,197,FALSE
1.57142857142857,5,4.24022392894185,5.09386441328563,6,1.39970842444753,11,15.714285714285701,4,4,0,7,7,7,7,1,6,1,122,102,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,12,4,4,244,0,244,FALSE
1.0,1,4.33814184707917,5.4071924013304695,9,0.0,9,10.5555555555556,9,9,0,9,9,9,9,0,9,0,123,96,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,16,4,4,183,0,183,FALSE
2.21621621621622,9,5.16614806125647,6.7535495382429005,19,1.75738034670366,82,21.8648648648649,12,12,0,37,37,37,37,2,35,6,858,722,0,0,0,0,0,0,37,0,0,0,0,0,0,0.0,0.0,0,0,0,30,11,10,1382,0,1382,TRUE
1.0,1,2.69951385031997,4.62863365426532,6,0.0,6,10.0,0,0,0,6,6,6,6,0,6,0,68,51,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,6,0,0,54,0,54,FALSE
1.3,3,4.72220406005742,5.86670065778067,8,0.640312423743285,13,20.7,7,7,0,10,10,10,10,1,9,2,225,199,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0,12,7,5,410,0,410,TRUE
1.0,1,4.18833990115858,5.0286911067136515,8,0.0,8,9.125,9,9,0,8,8,8,8,0,8,0,91,75,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,5,9,2,69,0,69,FALSE
1.5833333333333302,5,5.34050949038687,6.054272056824732,9,1.18731723739792,19,20.1666666666667,14,14,1,11,12,12,12,0,12,5,269,212,0,0,0,0,0,0,12,0,0,0,0,0,0,0.0,0.0,0,0,0,20,13,11,404,0,404,FALSE
1.6666666666666698,4,5.2933363917888485,6.40137498979257,4,1.10554159678513,10,13.666666666666698,10,10,0,6,6,6,6,0,6,1,114,90,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,19,9,8,74,0,74,FALSE
1.0,1,2.44643934467102,3.61947057079725,2,0.0,2,4.5,4,0,1,1,2,15,2,1,1,2,11,8,1,0,1,0,0,0,2,13,0,1,0,0,1,0.111111111111111,0.0,0,0,0,2,0,0,6,2,4,FALSE
1.0,1,4.4234876505448,4.736311607991969,8,0.0,8,10.125,6,6,0,8,8,8,8,1,7,0,96,78,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,5,6,4,89,0,89,FALSE
1.28571428571429,2,4.440223928941849,5.38310771882005,5,0.4517539514526261,9,10.1428571428571,5,5,0,7,7,7,7,1,6,1,84,67,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,4,4,4,62,0,62,TRUE
1.2,2,4.51839711669891,4.74395955940975,4,0.4,6,6.4,7,7,0,5,5,5,5,1,4,0,49,34,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,4,6,4,26,0,26,FALSE
1.25,2,3.89240711859288,4.30525579311239,3,0.43301270189221897,5,6.5,2,2,0,4,4,4,4,0,4,2,31,23,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,1,2,2,0,0,0,FALSE
1.0,1,2.58496250072116,2.25162916738782,1,0.0,1,4.0,0,0,0,1,1,1,1,0,1,1,7,3,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,1,0,0,0,0,0,FALSE
1.0,1,4.16197817967955,3.88122700430148,4,0.0,4,4.5,2,2,0,4,4,4,4,0,4,5,25,17,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,1,2,2,0,0,0,FALSE
1.0,1,2.6416041678685898,4.17697162068806,3,0.0,3,6.33333333333333,1,1,0,3,3,3,3,0,3,0,25,18,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,2,1,1,18,0,18,FALSE
1.19047619047619,3,4.87839577517555,5.60086369220774,18,0.499432784842929,25,7.238095238095242,4,4,1,20,21,21,21,7,14,14,163,133,0,0,0,0,0,0,21,0,0,0,0,0,0,0.0,0.0,0,0,0,8,2,2,45,0,45,TRUE
