File,CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,COMM,ADEV,DDEV,Added_lines,Del_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,HeuBug,HeuBugCount,RealBug,RealBugCount
src/java/org/apache/lucene/search/FilteredDocIdSet.java,0,3,79,1,0,1,0,5,1,6,0,3,1,5,49,2,5,5,10,2,1,1,3,7,5,5,9,22,4,2.23,8,13,1,8,0,5,1,25,2,7,1,2,3,1.4,1,2,1.8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/FilteredDocIdSetIterator.java,0,7,85,5,0,2,0,12,2,9,0,2,2,5,32,1,5,12,13,1,2,5,4,19,12,11,10,44,18,0.73,9,28,5,16,0,5,2,30,2,3,0,1,4,2.6,1,5,2.8,1,5,2.4,1,4,2.142857143,0,0,0,0,0,0,0.952941176,0,0,1,0,1,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/FilteredQuery.java,1,11,224,5,0,1,0,39,2,13,0,0,2,20,46,3,20,33,43,0,4,5,19,96,33,23,48,150,51,0.31,28,99,5,68,1,20,2,66,2,0,8,2,29,3.2,0,10,3.4,1,8,1.7,1,2,0.458333333,0,6,6,3,12,12,0.995535714,0.5,0,1,3,1,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/FilteredTermEnum.java,0,4,104,6,0,2,0,18,2,6,0,1,2,9,38,1,9,17,22,3,2,6,6,26,17,14,18,53,26,0.72,14,44,6,29,0,9,2,50,2,10,1,1,8,4.222222222,1,6,2.333333333,1,6,1.888888889,1,3,1.090909091,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/FilterManager.java,0,9,207,5,0,1,3,18,2,13,1,3,2,9,86,4,9,17,39,1,8,6,8,51,17,11,39,101,37,0.85,22,76,5,54,0,8,2,71,1,0,3,2,6,2.888888889,1,11,4.444444444,1,7,2.111111111,1,3,1,0,1,1,1,0,203,0.971014493,1,0,1,1,2,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/function/ByteFieldSource.java,0,5,115,3,1,1,0,13,1,6,0,1,1,10,48,2,10,13,19,0,1,3,9,27,13,10,19,56,13,0.86,11,32,3,20,0,10,1,33,3,0,4,2,4,1.8,0,4,2.1,1,2,1.1,1,1,0.230769231,0,0,0,0,0,0,0.843478261,0,0,3,0,1,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/function/CustomScoreProvider.java,0,9,162,5,0,2,0,13,3,23,0,13,3,5,97,1,5,13,17,0,1,5,5,29,13,9,20,55,27,1.76,11,47,5,33,0,5,3,80,1,9,2,1,5,3.6,2,5,2.8,1,6,2.8,1,1,0.714285714,0,0,0,0,0,0,1,0,0,1,0,0,TRUE,1,FALSE,0
src/java/org/apache/lucene/search/function/CustomScoreQuery.java,2,7,386,6,0,1,0,63,2,9,0,2,2,28,103,3,28,60,94,1,12,8,25,121,60,32,86,249,108,0.41,43,194,6,137,0,28,2,58,3,9,11,1,9,3.892857143,0,11,3.535714286,1,8,2.035714286,1,3,0.9375,0,8,8,3,27,29,0.655440415,0.5,0,4,3,5,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/function/DocValues.java,1,4,187,7,1,1,0,18,2,10,0,6,2,12,109,1,12,18,22,0,4,7,10,31,18,15,22,61,24,1.79,17,46,7,32,0,12,2,85,1,10,1,1,8,2.916666667,1,8,2.5,1,4,1.25,1,2,0.428571429,0,0,0,0,0,0,0.770053476,0,0,2,0,4,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/function/FieldCacheSource.java,0,3,108,2,0,1,0,10,1,5,0,2,1,8,59,1,8,9,19,0,1,3,8,12,9,8,15,37,7,1.59,12,22,2,15,0,8,1,37,2,6,3,1,7,3.125,1,3,1.75,1,2,1.125,1,1,0.3,0,1,1,1,3,2,0.87962963,1,0,1,1,5,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/function/FieldScoreQuery.java,2,6,125,5,0,2,4,8,2,8,1,2,2,4,79,2,4,8,13,0,1,5,2,16,8,8,12,35,12,2.26,11,24,5,14,0,3,2,80,3,0,6,1,14,6,1,6,3.5,2,5,2,1,1,0.428571429,0,0,0,0,0,0,0.96,0,0,1,0,4,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/function/FloatFieldSource.java,0,5,108,3,1,1,0,12,1,6,0,1,1,9,47,2,9,12,19,0,1,3,8,24,12,9,18,51,12,0.92,10,30,3,19,0,9,1,33,3,0,4,2,4,1.777777778,0,4,2.111111111,1,2,1.111111111,1,1,0.25,0,0,0,0,0,0,0.853211009,0,0,2,0,3,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/function/IntFieldSource.java,0,5,115,3,1,1,0,13,1,6,0,1,1,10,48,2,10,13,19,0,1,3,9,27,13,10,19,56,13,0.86,11,32,3,20,0,10,1,33,3,0,4,2,4,1.8,0,4,2.1,1,2,1.1,1,1,0.230769231,0,0,0,0,0,0,0.852173913,0,0,2,0,2,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/function/OrdFieldSource.java,0,5,115,4,1,1,1,12,1,6,0,1,1,9,55,2,9,12,18,0,1,4,8,24,12,12,18,49,15,1.12,11,33,4,20,0,9,1,40,2,0,4,2,8,2.555555556,0,3,1.888888889,1,4,1.333333333,1,1,0.25,0,2,2,2,6,4,0.817391304,0.5,0,2,2,5,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/function/ReverseOrdFieldSource.java,0,5,125,4,1,1,1,13,1,7,0,1,1,10,57,2,10,13,20,0,1,4,9,29,13,13,21,55,16,1.04,13,37,4,23,0,10,1,40,2,0,4,2,8,2.8,0,3,1.9,1,4,1.3,1,1,0.230769231,0,2,2,2,6,4,0.832,0.5,0,2,2,4,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/function/ShortFieldSource.java,0,5,115,3,1,1,0,13,1,6,0,1,1,10,48,2,10,13,19,0,1,3,9,27,13,10,19,56,13,0.86,11,32,3,20,0,10,1,33,3,0,4,2,4,1.8,0,4,2.1,1,2,1.1,1,1,0.230769231,0,0,0,0,0,0,0.843478261,0,0,3,0,1,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/function/ValueSource.java,0,1,73,1,0,1,0,5,1,4,0,3,1,5,46,1,5,5,14,0,0,1,5,1,5,5,11,17,1,2.71,10,12,1,10,0,5,1,0,1,5,2,2,6,2,1,2,1.2,1,1,1,1,0,0,0,3,3,2,20,7,0.931506849,0.666666667,0,1,2,3,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/function/ValueSourceQuery.java,1,4,195,4,0,1,0,25,1,4,0,0,1,19,52,3,19,24,59,0,8,5,18,39,24,22,42,115,32,0.45,28,74,4,49,0,19,1,61,3,1,11,1,8,2.315789474,0,9,3.105263158,0,4,1.157894737,1,1,0.130434783,0,9,9,3,22,23,0.702564103,0.555555556,0,3,3,6,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/FuzzyQuery.java,0,7,192,9,0,2,3,27,2,11,0,3,2,11,69,1,11,27,33,1,4,9,10,60,27,19,28,100,51,0.69,24,79,9,52,0,11,2,67,3,0,7,1,10,6.181818182,2,8,3.454545455,1,24,4,1,2,0.692307692,0,2,2,2,9,6,0.234375,0.5,0,8,2,2,TRUE,1,FALSE,0
src/java/org/apache/lucene/search/FuzzyTermEnum.java,2,9,284,11,0,2,0,26,3,24,0,13,3,9,148,1,9,24,37,1,10,12,6,61,24,14,36,106,52,1.4,35,88,11,66,1,9,3,70,3,0,3,1,13,4.888888889,0,18,5.333333333,1,17,3.444444444,1,3,1,0,0,0,0,0,0,0.669014085,0,0,2,0,8,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/HitQueue.java,0,4,86,2,1,1,0,5,2,18,0,14,2,3,59,1,3,5,9,2,1,2,0,7,5,3,7,20,6,2.95,7,13,2,8,0,3,2,33,2,0,1,1,8,4.333333333,1,3,2,1,2,1.333333333,1,1,0.6,0,1,1,1,2,4,1,1,0,1,1,0,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/IndexSearcher.java,2,7,845,8,1,1,0,95,2,12,0,4,2,50,281,6,50,94,184,3,31,9,44,245,94,62,163,484,199,0.58,89,362,8,257,0,50,2,83,3,6,28,3,327,32.94,0,16,3.74,0,16,2.36,1,3,0.706896552,0,19,19,4,909,353,0.826035503,0.368421053,0,1,4,13,TRUE,3,FALSE,0
src/java/org/apache/lucene/search/MatchAllDocsQuery.java,0,3,167,2,1,1,0,26,1,4,0,0,1,20,24,3,20,26,59,0,8,2,19,37,26,20,41,115,31,0.21,28,72,2,47,0,20,1,85,3,0,9,1,70,5.05,0,7,2.8,0,2,1.1,1,1,0.208333333,0,7,7,3,17,15,0.467065868,0.428571429,0,4,3,6,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/MultiCollector.java,1,9,124,10,0,2,0,20,3,13,1,3,3,6,42,1,6,20,20,0,1,10,5,33,20,13,23,69,29,0.61,13,52,10,24,0,5,3,16,2,0,2,1,5,2.5,1,2,1.5,1,24,5.666666667,1,3,1.75,0,2,2,2,4,4,0.991935484,0.5,0,1,2,1,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/MultiPhraseQuery.java,2,10,407,9,0,2,0,64,3,14,0,2,3,22,73,2,22,60,92,0,10,9,20,178,60,33,87,276,129,0.26,64,216,9,152,1,22,3,68,2,0,18,1,28,6.090909091,1,21,4.772727273,1,36,4.954545455,1,4,1.32,0,13,13,4,47,34,0.518427518,0.461538462,0,4,4,8,TRUE,5,FALSE,0
src/java/org/apache/lucene/search/MultiSearcher.java,0,7,467,6,1,1,0,59,2,8,0,1,2,37,105,5,37,59,139,2,22,6,34,160,59,43,130,321,126,0.33,62,256,6,190,0,37,2,83,2,1,21,2,33,4.891891892,0,12,3.27027027,0,12,1.837837838,1,3,0.651162791,0,1,1,1,0,461,0.413276231,1,0,5,1,6,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/MultiTermQuery.java,0,3,336,6,0,1,4,29,1,5,0,1,1,24,176,7,24,29,54,10,2,6,14,57,29,29,47,126,37,1.4,35,84,6,52,0,24,1,86,4,9,7,2,37,5.208333333,0,5,1.875,0,6,1.208333333,1,1,0.09375,0,12,12,4,431,833,0.49702381,0.416666667,0,3,4,7,TRUE,1,FALSE,0
src/java/org/apache/lucene/search/MultiTermQueryWrapperFilter.java,0,8,144,7,0,2,0,16,2,12,0,3,2,7,55,1,7,16,28,1,1,7,6,40,16,15,25,74,31,0.74,15,56,7,38,0,7,2,0,3,3,8,1,7,3.857142857,1,13,3.571428571,1,9,2.571428571,1,6,1.9,0,6,6,3,32,28,1,0.5,0,1,3,0,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/NumericRangeFilter.java,1,4,188,1,0,1,0,15,1,8,8,4,1,15,101,1,15,15,36,0,0,1,14,31,15,15,20,71,15,1.42,19,35,1,19,0,7,1,0,3,0,1,1,11,6.466666667,1,3,2.533333333,2,1,1,1,0,0,0,2,2,1,3,2,0.957446809,1,0,1,1,1,TRUE,1,FALSE,0
src/java/org/apache/lucene/search/NumericRangeQuery.java,2,8,557,19,1,2,0,85,2,11,8,3,2,29,243,4,29,69,84,4,11,23,22,158,71,47,58,268,122,0.91,48,180,18,117,0,21,3,77,3,0,6,2,29,7.724137931,0,12,2.965517241,0,163,7.724137931,1,3,0.4,0,4,4,2,10,8,0.91561939,0.75,0,2,2,2,TRUE,1,FALSE,0
src/java/org/apache/lucene/search/ParallelMultiSearcher.java,0,7,294,5,2,1,0,38,2,10,0,1,2,21,74,5,21,38,76,0,7,5,19,98,38,23,85,188,69,0.39,36,154,5,109,0,21,2,50,3,0,16,3,9,3.285714286,0,11,3.428571429,0,16,3,1,2,0.392857143,0,1,1,1,0,290,0.336734694,1,0,4,1,1,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/payloads/AveragePayloadFunction.java,0,5,66,4,0,2,0,10,2,5,0,0,2,5,22,1,5,10,17,0,0,4,5,18,10,8,12,37,14,0.59,7,26,4,17,0,5,2,0,2,0,1,1,2,1.4,0,4,2,1,4,1.6,1,1,0.428571429,0,1,1,1,0,1,0.863636364,1,0,2,1,0,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/payloads/MaxPayloadFunction.java,0,6,69,4,0,2,0,11,2,6,0,0,2,5,22,1,5,11,17,0,0,4,5,21,11,8,12,41,16,0.54,6,28,4,18,0,5,2,0,2,0,1,1,3,1.6,0,4,2.2,1,4,1.8,1,1,0.571428571,0,0,0,0,0,0,0.608695652,0,0,3,0,0,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/payloads/MinPayloadFunction.java,0,6,68,4,0,2,0,11,2,6,0,0,2,5,20,1,5,11,17,0,0,4,5,21,11,8,12,41,16,0.49,7,28,4,18,0,5,2,0,2,0,1,1,3,1.6,0,4,2.2,1,4,1.8,1,1,0.571428571,0,0,0,0,0,0,0.5,0,0,3,0,0,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/payloads/PayloadFunction.java,0,1,72,1,0,1,0,5,1,6,0,4,1,5,47,1,5,5,13,0,0,1,5,4,5,5,10,17,3,2.76,8,13,1,12,0,5,1,0,1,3,1,2,2,1.8,1,4,1.6,1,1,1,1,0,0,0,1,1,1,1,2,0.805555556,1,0,3,1,1,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/payloads/PayloadNearQuery.java,0,9,246,10,0,2,0,38,2,10,0,0,2,15,45,3,15,37,70,4,6,10,11,98,37,24,59,179,77,0.25,23,136,10,98,0,15,3,50,4,0,8,1,12,4.466666667,1,13,5.466666667,2,13,2.466666667,1,3,0.947368421,0,9,9,3,17,18,0.902439024,0.444444444,0,2,3,1,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/payloads/PayloadSpanUtil.java,2,25,184,21,0,1,0,27,7,32,0,2,7,4,35,1,4,27,55,0,1,21,2,75,27,4,60,126,50,0.28,23,110,21,81,3,4,7,50,1,0,15,1,5,4.5,4,23,8,2,59,16.25,1,4,2.5,0,1,1,1,18,12,0.880434783,1,0,2,1,3,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/payloads/PayloadTermQuery.java,0,7,220,8,0,2,0,30,2,9,0,2,2,14,58,3,14,28,58,5,6,8,9,69,28,21,47,137,52,0.42,27,99,8,72,0,14,2,67,4,0,11,1,16,4.642857143,1,13,4.857142857,2,9,1.785714286,1,2,0.5,0,8,8,3,19,21,1,0.5,0,1,3,0,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/PhrasePositions.java,0,7,81,2,5,1,0,8,2,8,0,2,2,5,39,1,5,8,16,0,7,2,0,23,8,5,16,47,22,0.83,9,38,2,29,0,5,2,60,1,0,2,1,6,3.8,2,6,4.4,3,2,1.6,1,1,0.714285714,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/PhraseQuery.java,0,9,381,8,0,1,0,54,2,12,0,2,2,23,68,3,23,50,99,0,14,9,23,165,50,28,86,260,117,0.26,60,203,8,151,1,23,2,68,2,0,16,2,73,12.30434783,0,23,4.695652174,1,60,5.304347826,1,2,0.666666667,0,12,12,5,55,39,0.312335958,0.416666667,0,5,5,10,TRUE,5,TRUE,2
src/java/org/apache/lucene/search/PhraseQueue.java,0,6,39,3,1,2,0,4,2,7,0,1,2,2,18,1,2,4,6,1,0,3,0,8,4,4,5,17,6,1.06,4,11,3,6,0,2,2,0,2,0,1,1,5,3.5,2,2,1.5,1,3,2,1,2,1.5,0,1,1,1,1,1,1,1,0,1,1,0,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/PhraseScorer.java,3,7,184,5,1,1,0,34,2,9,0,2,2,13,61,1,13,31,33,3,8,6,6,67,31,16,30,118,63,0.52,22,93,5,63,0,13,3,70,3,3,6,1,11,4.230769231,1,12,4.384615385,1,8,3,1,3,1.133333333,0,3,3,1,12,13,0.445652174,1,0,5,1,6,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/PositiveScoresOnlyCollector.java,0,3,63,2,0,1,0,6,1,4,0,0,1,5,23,1,5,6,15,0,2,2,5,7,6,5,11,29,7,0.79,11,18,2,11,0,5,1,30,2,0,3,1,3,2.6,1,3,2,1,2,1.2,1,1,0.428571429,0,1,1,1,3,3,1,1,0,1,1,0,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/PrefixFilter.java,0,3,47,1,0,1,0,3,1,4,0,0,1,3,21,1,3,3,8,0,0,1,3,7,3,3,7,16,6,1.31,10,13,1,9,0,3,1,0,3,0,2,1,3,1.666666667,0,5,3.333333333,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/PrefixQuery.java,0,6,87,7,0,2,0,14,2,7,0,0,2,6,25,1,6,14,21,1,1,7,5,28,14,12,17,51,24,0.49,11,41,7,27,0,6,2,0,3,0,5,1,21,5.166666667,1,8,3.333333333,1,7,2.166666667,1,2,0.875,0,2,2,2,7,9,1,0.5,0,1,2,0,TRUE,1,FALSE,0
src/java/org/apache/lucene/search/PrefixTermEnum.java,0,4,66,2,0,1,0,7,1,4,0,0,1,5,24,1,5,6,15,3,2,3,2,10,6,5,12,31,9,0.77,11,21,2,14,0,5,1,50,3,0,2,1,3,1.4,0,7,3,1,2,1.2,1,1,0.428571429,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/Query.java,0,7,243,8,0,1,0,33,2,11,1,4,2,14,105,1,14,31,44,0,1,9,14,65,31,18,45,112,49,0.94,27,94,8,60,0,13,2,71,1,33,7,3,172,50.14285714,2,11,3,0,30,3.857142857,1,3,0.875,0,4,4,2,6,87,0.288065844,0.75,0,6,2,5,TRUE,1,FALSE,0
src/java/org/apache/lucene/search/QueryTermVector.java,1,8,149,5,0,1,0,22,2,9,0,0,2,10,26,1,10,22,42,0,2,5,9,55,22,10,45,102,40,0.25,21,85,5,62,0,10,2,60,1,0,5,2,5,2.9,0,11,3.4,1,7,2.3,1,4,1.5,0,3,3,2,5,5,1,0.666666667,0,1,2,0,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/QueryWrapperFilter.java,0,4,74,2,0,1,0,8,1,4,0,0,1,7,29,2,7,8,15,0,1,2,7,14,8,7,13,35,9,0.83,10,22,2,13,0,7,1,0,2,0,5,2,14,3,0,3,1.857142857,1,2,1.142857143,1,1,0.3,0,4,4,2,19,11,0.756756757,0.75,0,3,2,2,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/ReqExclScorer.java,1,9,120,6,0,3,0,17,3,12,0,4,3,6,48,1,6,17,18,0,3,6,5,38,17,17,14,69,34,0.7,10,48,6,31,0,6,3,33,3,0,0,1,5,3.166666667,1,6,3.833333333,1,5,2.666666667,1,3,1.375,0,2,2,2,2,2,0.575,0.5,0,3,2,2,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/ReqOptSumScorer.java,0,6,84,4,0,1,0,9,2,8,0,1,2,5,33,1,5,8,19,0,2,5,5,15,8,7,13,40,12,0.82,11,25,4,17,0,5,2,30,3,0,0,1,4,2.2,1,5,3,2,3,1.4,1,1,0.428571429,0,2,2,2,2,2,0.607142857,0.5,0,4,2,1,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/ScoreCachingWrappingScorer.java,0,3,86,2,0,1,0,9,1,4,0,0,1,8,28,1,8,9,22,1,3,2,7,14,9,8,15,44,12,0.64,14,27,2,17,0,8,1,58,3,0,2,1,6,2.5,1,5,2.5,1,2,1.125,1,1,0.3,0,2,2,2,2,7,0.976744186,0.5,0,1,2,2,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/ScoreDoc.java,0,3,43,1,0,1,0,2,1,4,0,0,1,2,24,1,2,2,7,0,2,1,2,3,2,2,6,13,3,1.85,6,9,1,6,0,2,1,0,1,3,0,2,8,6,4,3,2,1,1,1,1,0,0,0,2,2,2,2,2,1,0.5,0,1,2,0,TRUE,1,FALSE,0
src/java/org/apache/lucene/search/Scorer.java,0,4,219,5,0,1,0,19,1,11,0,7,1,13,134,2,13,17,27,5,2,5,8,29,19,13,23,68,24,1.97,18,47,3,29,0,13,1,80,3,34,6,1,64,11.46153846,1,4,1.692307692,0,8,1.692307692,1,1,0.263157895,0,2,2,2,4,19,0.456621005,0.5,0,4,2,7,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/ScoringRewrite.java,0,5,103,2,0,1,2,8,1,6,0,0,1,7,45,4,7,8,17,4,0,2,3,32,8,7,20,50,15,0.9,9,35,2,26,0,7,1,100,3,2,6,2,4,2.285714286,0,7,3,1,2,1.142857143,1,1,0.230769231,0,8,8,3,256,51,1,0.5,0,1,3,0,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/Searchable.java,0,1,169,1,11,1,0,11,1,9,0,8,1,11,131,1,11,11,21,0,0,1,0,0,11,11,19,22,0,5.95,16,19,1,18,0,11,1,0,2,2,12,1,4,2.454545455,2,1,0.818181818,0,1,1,1,0,0,0,1,1,1,0,165,0.976331361,1,0,1,1,1,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/Searcher.java,0,2,187,2,0,1,0,22,1,6,0,3,1,21,108,1,21,22,37,1,1,2,20,15,22,21,31,63,14,1.71,16,45,2,32,0,21,1,90,1,5,13,2,45,9.857142857,1,3,1.523809524,0,2,1.047619048,1,1,0.130434783,0,2,2,2,13,183,0.909090909,0.5,0,2,2,1,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/Similarity.java,0,4,921,2,0,1,5,25,1,15,5,11,1,23,779,3,23,25,51,0,1,2,23,53,25,23,49,111,28,7.02,34,77,2,55,0,18,1,94,1,6,7,2,21,5.304347826,0,6,1.608695652,1,2,1.086956522,1,0,0,0,14,14,2,84,831,0.314875136,0.714285714,0,5,2,8,TRUE,2,FALSE,0
src/java/org/apache/lucene/search/SimilarityDelegator.java,0,3,74,1,0,1,0,8,1,3,0,0,1,8,25,1,8,8,20,0,1,1,8,8,8,8,12,37,8,0.68,12,20,1,11,0,8,1,0,2,1,1,1,8,3,1,2,2,2,1,1,1,0,0,0,2,2,1,1,77,0.932432432,1,0,2,1,0,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/SingleTermEnum.java,0,4,67,2,0,1,0,5,1,6,0,1,1,4,29,1,4,5,14,2,2,2,2,11,5,4,11,30,9,0.97,8,20,2,14,0,4,1,50,3,0,2,1,4,1.75,0,5,2.5,1,2,1.25,1,1,0.5,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/SloppyPhraseScorer.java,3,23,215,18,1,3,0,40,7,35,0,12,7,5,82,1,5,35,35,1,4,19,0,84,35,16,41,125,76,0.66,19,117,18,82,2,5,8,65,4,0,5,1,9,6.4,4,14,6.6,1,553,120,1,5,3,0,2,2,1,8,4,0.986046512,1,0,1,1,1,FALSE,0,TRUE,2
src/java/org/apache/lucene/search/Sort.java,0,4,181,3,0,1,2,13,1,5,0,1,1,9,115,1,9,13,22,0,1,3,9,19,13,11,19,48,18,2.4,18,37,3,23,0,9,1,77,1,0,1,2,39,14.77777778,1,4,1.888888889,1,3,1.444444444,1,2,0.636363636,0,2,2,2,3,5,1,0.5,0,1,2,0,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/SortField.java,2,8,425,15,0,2,13,70,3,14,0,4,2,20,161,1,20,44,52,0,6,15,18,140,64,34,48,200,105,0.81,68,153,7,111,1,20,4,80,1,1,22,2,37,10.8,1,4,2.35,1,96,7.65,1,2,0.545454545,0,14,14,3,64,82,0.524705882,0.642857143,0,4,3,6,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/SpanFilter.java,0,1,38,1,0,1,0,1,1,7,0,6,1,1,28,1,1,1,5,0,0,1,1,0,1,1,5,6,0,4.67,4,5,1,4,0,1,1,0,2,4,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,3,3,1,1,0,1,1,0,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/SpanFilterResult.java,0,3,116,1,0,1,0,10,1,5,0,2,1,10,45,3,10,10,22,0,6,1,10,13,10,10,22,50,13,0.9,22,35,1,22,0,10,1,37,1,0,1,1,5,2.7,1,3,1.7,1,1,1,1,0,0,0,0,0,0,0,0,0.775862069,0,0,3,0,2,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/SpanQueryFilter.java,0,5,102,3,0,1,0,11,1,6,0,0,1,8,29,1,8,10,30,1,1,3,7,21,10,8,25,58,14,0.5,15,39,3,28,0,8,1,25,3,0,8,1,5,1.875,0,12,3,1,3,1.25,1,2,0.6,0,3,3,1,9,9,0.892156863,1,0,2,1,2,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/spans/FieldMaskingSpanQuery.java,0,5,160,3,0,1,0,16,1,5,0,0,1,11,60,1,11,14,37,0,2,4,11,34,14,11,28,81,25,0.74,19,53,3,38,0,11,1,50,3,0,6,1,24,4.181818182,0,7,3.181818182,1,4,1.363636364,1,1,0.307692308,0,4,4,3,6,11,0.9,0.5,0,2,3,2,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/spans/NearSpansOrdered.java,5,10,343,12,1,2,0,65,3,12,2,2,3,18,86,2,18,55,70,0,13,17,12,145,55,39,67,232,116,0.37,37,183,12,131,0,16,4,79,2,0,5,2,9,3.833333333,2,14,4.333333333,1,196,13.5,1,5,1.380952381,0,2,2,2,7,7,1,0.5,0,1,2,0,TRUE,2,FALSE,0
src/java/org/apache/lucene/search/spans/NearSpansUnordered.java,8,6,318,11,0,1,0,71,2,7,0,0,2,29,64,3,29,61,81,1,15,12,20,122,61,34,67,235,110,0.27,49,177,11,115,0,29,2,80,2,0,7,1,7,3.620689655,1,13,4.034482759,1,116,5.793103448,1,3,0.818181818,0,2,2,2,4,4,1,0.5,0,1,2,0,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/spans/SpanFirstQuery.java,0,6,90,3,0,2,0,12,2,7,0,0,2,6,26,1,6,10,19,1,0,5,5,29,10,10,14,51,24,0.51,14,38,3,27,0,6,2,0,5,0,3,1,18,5,2,6,3.833333333,2,3,1.666666667,1,1,0.5,0,3,3,3,25,102,0.755555556,0.333333333,0,3,3,0,FALSE,0,FALSE,0
src/java/org/apache/lucene/search/spans/SpanMultiTermQueryWrapper.java,0,5,265,5,0,1,1,36,2,7,0,1,2,22,80,6,22,36,52,6,5,5,16,85,36,30,49,156,57,0.51,30,106,5,68,0,22,2,63,3,2,8,2,8,1.909090909,0,10,2.454545455,1,8,1.772727273,1,3,0.533333333,0,5,5,3,247,6,1,0.4,0,1,3,0,FALSE,0,FALSE,0
