className,numbers,relName,version,filePath,bug,type
org.apache.lucene.search.MultiPhraseQuery,3,src\java\org\apache\lucene\search\MultiPhraseQuery.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\MultiPhraseQuery.java,1.0,NON
org.apache.lucene.search.MultiPhraseQuery,3,src\java\org\apache\lucene\search\MultiPhraseQuery.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\MultiPhraseQuery.java,1.0,NON
org.apache.lucene.search.MultiPhraseQuery,3,src\java\org\apache\lucene\search\MultiPhraseQuery.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\MultiPhraseQuery.java,1.0,NON
org.apache.lucene.search.MultiSearcher,3,src\java\org\apache\lucene\search\MultiSearcher.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\MultiSearcher.java,1.0,NON
org.apache.lucene.search.MultiSearcher,3,src\java\org\apache\lucene\search\MultiSearcher.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\MultiSearcher.java,0.0,NON
org.apache.lucene.search.MultiSearcher,3,src\java\org\apache\lucene\search\MultiSearcher.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\MultiSearcher.java,1.0,NON
org.apache.lucene.search.MultiTermQuery,3,src\java\org\apache\lucene\search\MultiTermQuery.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\MultiTermQuery.java,0.0,NON
org.apache.lucene.search.MultiTermQuery,3,src\java\org\apache\lucene\search\MultiTermQuery.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\MultiTermQuery.java,0.0,NON
org.apache.lucene.search.MultiTermQuery,3,src\java\org\apache\lucene\search\MultiTermQuery.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\MultiTermQuery.java,1.0,NON
org.apache.lucene.search.NonMatchingScorer,3,src\java\org\apache\lucene\search\NonMatchingScorer.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\NonMatchingScorer.java,0.0,NON
org.apache.lucene.search.NonMatchingScorer,3,src\java\org\apache\lucene\search\NonMatchingScorer.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\NonMatchingScorer.java,0.0,NON
org.apache.lucene.search.NonMatchingScorer,3,src\java\org\apache\lucene\search\NonMatchingScorer.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\NonMatchingScorer.java,1.0,NON
org.apache.lucene.search.ParallelMultiSearcher,2,src\java\org\apache\lucene\search\ParallelMultiSearcher.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\ParallelMultiSearcher.java,0.0,NON
org.apache.lucene.search.ParallelMultiSearcher,2,src\java\org\apache\lucene\search\ParallelMultiSearcher.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\ParallelMultiSearcher.java,1.0,NON
org.apache.lucene.search.PhrasePositions,3,src\java\org\apache\lucene\search\PhrasePositions.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\PhrasePositions.java,1.0,NON
org.apache.lucene.search.PhrasePositions,3,src\java\org\apache\lucene\search\PhrasePositions.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\PhrasePositions.java,0.0,NON
org.apache.lucene.search.PhrasePositions,3,src\java\org\apache\lucene\search\PhrasePositions.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\PhrasePositions.java,0.0,NON
org.apache.lucene.search.PhraseQuery,3,src\java\org\apache\lucene\search\PhraseQuery.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\PhraseQuery.java,0.0,NON
org.apache.lucene.search.PhraseQuery,3,src\java\org\apache\lucene\search\PhraseQuery.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\PhraseQuery.java,1.0,NON
org.apache.lucene.search.PhraseQuery,3,src\java\org\apache\lucene\search\PhraseQuery.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\PhraseQuery.java,1.0,NON
org.apache.lucene.search.PhraseQueue,3,src\java\org\apache\lucene\search\PhraseQueue.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\PhraseQueue.java,1.0,NON
org.apache.lucene.search.PhraseQueue,3,src\java\org\apache\lucene\search\PhraseQueue.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\PhraseQueue.java,0.0,NON
org.apache.lucene.search.PhraseQueue,3,src\java\org\apache\lucene\search\PhraseQueue.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\PhraseQueue.java,0.0,NON
org.apache.lucene.search.PhraseScorer,3,src\java\org\apache\lucene\search\PhraseScorer.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\PhraseScorer.java,1.0,NON
org.apache.lucene.search.PhraseScorer,3,src\java\org\apache\lucene\search\PhraseScorer.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\PhraseScorer.java,0.0,NON
org.apache.lucene.search.PhraseScorer,3,src\java\org\apache\lucene\search\PhraseScorer.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\PhraseScorer.java,1.0,NON
org.apache.lucene.search.PrefixFilter,2,src\java\org\apache\lucene\search\PrefixFilter.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\PrefixFilter.java,1.0,NON
org.apache.lucene.search.PrefixFilter,2,src\java\org\apache\lucene\search\PrefixFilter.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\PrefixFilter.java,0.0,NON
org.apache.lucene.search.PrefixQuery,3,src\java\org\apache\lucene\search\PrefixQuery.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\PrefixQuery.java,0.0,NON
org.apache.lucene.search.PrefixQuery,3,src\java\org\apache\lucene\search\PrefixQuery.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\PrefixQuery.java,0.0,NON
org.apache.lucene.search.PrefixQuery,3,src\java\org\apache\lucene\search\PrefixQuery.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\PrefixQuery.java,1.0,NON
org.apache.lucene.search.Query,3,src\java\org\apache\lucene\search\Query.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\Query.java,0.0,NON
org.apache.lucene.search.Query,3,src\java\org\apache\lucene\search\Query.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\Query.java,0.0,NON
org.apache.lucene.search.Query,3,src\java\org\apache\lucene\search\Query.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\Query.java,1.0,NON
org.apache.lucene.search.QueryFilter,3,src\java\org\apache\lucene\search\QueryFilter.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\QueryFilter.java,1.0,NON
org.apache.lucene.search.QueryFilter,3,src\java\org\apache\lucene\search\QueryFilter.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\QueryFilter.java,0.0,NON
org.apache.lucene.search.QueryFilter,3,src\java\org\apache\lucene\search\QueryFilter.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\QueryFilter.java,0.0,NON
org.apache.lucene.search.QueryTermVector,3,src\java\org\apache\lucene\search\QueryTermVector.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\QueryTermVector.java,0.0,NON
org.apache.lucene.search.QueryTermVector,3,src\java\org\apache\lucene\search\QueryTermVector.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\QueryTermVector.java,1.0,NON
org.apache.lucene.search.QueryTermVector,3,src\java\org\apache\lucene\search\QueryTermVector.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\QueryTermVector.java,0.0,NON
org.apache.lucene.search.QueryWrapperFilter,2,src\java\org\apache\lucene\search\QueryWrapperFilter.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\QueryWrapperFilter.java,1.0,NON
org.apache.lucene.search.QueryWrapperFilter,2,src\java\org\apache\lucene\search\QueryWrapperFilter.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\QueryWrapperFilter.java,1.0,NON
org.apache.lucene.search.RangeFilter,3,src\java\org\apache\lucene\search\RangeFilter.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\RangeFilter.java,0.0,NON
org.apache.lucene.search.RangeFilter,3,src\java\org\apache\lucene\search\RangeFilter.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\RangeFilter.java,1.0,NON
org.apache.lucene.search.RangeFilter,3,src\java\org\apache\lucene\search\RangeFilter.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\RangeFilter.java,1.0,NON
org.apache.lucene.search.RangeQuery,3,src\java\org\apache\lucene\search\RangeQuery.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\RangeQuery.java,0.0,NON
org.apache.lucene.search.RangeQuery,3,src\java\org\apache\lucene\search\RangeQuery.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\RangeQuery.java,1.0,NON
org.apache.lucene.search.RangeQuery,3,src\java\org\apache\lucene\search\RangeQuery.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\RangeQuery.java,1.0,NON
org.apache.lucene.search.RemoteCachingWrapperFilter,2,src\java\org\apache\lucene\search\RemoteCachingWrapperFilter.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\RemoteCachingWrapperFilter.java,1.0,NON
org.apache.lucene.search.RemoteCachingWrapperFilter,2,src\java\org\apache\lucene\search\RemoteCachingWrapperFilter.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\RemoteCachingWrapperFilter.java,1.0,NON
org.apache.lucene.search.RemoteSearchable,3,src\java\org\apache\lucene\search\RemoteSearchable.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\RemoteSearchable.java,1.0,NON
org.apache.lucene.search.RemoteSearchable,3,src\java\org\apache\lucene\search\RemoteSearchable.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\RemoteSearchable.java,0.0,NON
org.apache.lucene.search.RemoteSearchable,3,src\java\org\apache\lucene\search\RemoteSearchable.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\RemoteSearchable.java,1.0,NON
org.apache.lucene.search.ReqExclScorer,3,src\java\org\apache\lucene\search\ReqExclScorer.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\ReqExclScorer.java,0.0,NON
org.apache.lucene.search.ReqExclScorer,3,src\java\org\apache\lucene\search\ReqExclScorer.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\ReqExclScorer.java,0.0,NON
org.apache.lucene.search.ReqExclScorer,3,src\java\org\apache\lucene\search\ReqExclScorer.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\ReqExclScorer.java,1.0,NON
org.apache.lucene.search.ReqOptSumScorer,3,src\java\org\apache\lucene\search\ReqOptSumScorer.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\ReqOptSumScorer.java,0.0,NON
org.apache.lucene.search.ReqOptSumScorer,3,src\java\org\apache\lucene\search\ReqOptSumScorer.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\ReqOptSumScorer.java,0.0,NON
org.apache.lucene.search.ReqOptSumScorer,3,src\java\org\apache\lucene\search\ReqOptSumScorer.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\ReqOptSumScorer.java,1.0,NON
org.apache.lucene.search.ScoreDoc,3,src\java\org\apache\lucene\search\ScoreDoc.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\ScoreDoc.java,0.0,NON
org.apache.lucene.search.ScoreDoc,3,src\java\org\apache\lucene\search\ScoreDoc.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\ScoreDoc.java,0.0,NON
org.apache.lucene.search.ScoreDoc,3,src\java\org\apache\lucene\search\ScoreDoc.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\ScoreDoc.java,1.0,NON
org.apache.lucene.search.ScoreDocComparator,3,src\java\org\apache\lucene\search\ScoreDocComparator.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\ScoreDocComparator.java,0.0,NON
org.apache.lucene.search.ScoreDocComparator,3,src\java\org\apache\lucene\search\ScoreDocComparator.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\ScoreDocComparator.java,1.0,NON
org.apache.lucene.search.ScoreDocComparator,3,src\java\org\apache\lucene\search\ScoreDocComparator.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\ScoreDocComparator.java,0.0,NON
org.apache.lucene.search.Scorer,3,src\java\org\apache\lucene\search\Scorer.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\Scorer.java,0.0,NON
org.apache.lucene.search.Scorer,3,src\java\org\apache\lucene\search\Scorer.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\Scorer.java,1.0,NON
org.apache.lucene.search.Scorer,3,src\java\org\apache\lucene\search\Scorer.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\Scorer.java,1.0,NON
org.apache.lucene.search.Searchable,3,src\java\org\apache\lucene\search\Searchable.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\Searchable.java,1.0,NON
org.apache.lucene.search.Searchable,3,src\java\org\apache\lucene\search\Searchable.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\Searchable.java,1.0,NON
org.apache.lucene.search.Searchable,3,src\java\org\apache\lucene\search\Searchable.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\Searchable.java,1.0,NON
org.apache.lucene.search.Searcher,3,src\java\org\apache\lucene\search\Searcher.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\Searcher.java,1.0,NON
org.apache.lucene.search.Searcher,3,src\java\org\apache\lucene\search\Searcher.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\Searcher.java,1.0,NON
org.apache.lucene.search.Searcher,3,src\java\org\apache\lucene\search\Searcher.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\Searcher.java,1.0,NON
org.apache.lucene.search.Similarity,3,src\java\org\apache\lucene\search\Similarity.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\Similarity.java,1.0,NON
org.apache.lucene.search.Similarity,3,src\java\org\apache\lucene\search\Similarity.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\Similarity.java,1.0,NON
org.apache.lucene.search.Similarity,3,src\java\org\apache\lucene\search\Similarity.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\Similarity.java,1.0,NON
org.apache.lucene.search.SimilarityDelegator,3,src\java\org\apache\lucene\search\SimilarityDelegator.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\SimilarityDelegator.java,0.0,NON
org.apache.lucene.search.SimilarityDelegator,3,src\java\org\apache\lucene\search\SimilarityDelegator.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\SimilarityDelegator.java,1.0,NON
org.apache.lucene.search.SimilarityDelegator,3,src\java\org\apache\lucene\search\SimilarityDelegator.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\SimilarityDelegator.java,1.0,NON
org.apache.lucene.search.SloppyPhraseScorer,3,src\java\org\apache\lucene\search\SloppyPhraseScorer.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\SloppyPhraseScorer.java,1.0,NON
org.apache.lucene.search.SloppyPhraseScorer,3,src\java\org\apache\lucene\search\SloppyPhraseScorer.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\SloppyPhraseScorer.java,1.0,NON
org.apache.lucene.search.SloppyPhraseScorer,3,src\java\org\apache\lucene\search\SloppyPhraseScorer.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\SloppyPhraseScorer.java,1.0,NON
org.apache.lucene.search.Sort,3,src\java\org\apache\lucene\search\Sort.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\Sort.java,0.0,NON
org.apache.lucene.search.Sort,3,src\java\org\apache\lucene\search\Sort.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\Sort.java,1.0,NON
org.apache.lucene.search.Sort,3,src\java\org\apache\lucene\search\Sort.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\Sort.java,1.0,NON
org.apache.lucene.search.SortComparator,3,src\java\org\apache\lucene\search\SortComparator.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\SortComparator.java,0.0,NON
org.apache.lucene.search.SortComparator,3,src\java\org\apache\lucene\search\SortComparator.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\SortComparator.java,0.0,NON
org.apache.lucene.search.SortComparator,3,src\java\org\apache\lucene\search\SortComparator.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\SortComparator.java,1.0,NON
org.apache.lucene.search.SortComparatorSource,3,src\java\org\apache\lucene\search\SortComparatorSource.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\SortComparatorSource.java,0.0,NON
org.apache.lucene.search.SortComparatorSource,3,src\java\org\apache\lucene\search\SortComparatorSource.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\SortComparatorSource.java,0.0,NON
org.apache.lucene.search.SortComparatorSource,3,src\java\org\apache\lucene\search\SortComparatorSource.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\SortComparatorSource.java,1.0,NON
org.apache.lucene.search.SortField,3,src\java\org\apache\lucene\search\SortField.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\SortField.java,0.0,NON
org.apache.lucene.search.SortField,3,src\java\org\apache\lucene\search\SortField.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\SortField.java,1.0,NON
org.apache.lucene.search.SortField,3,src\java\org\apache\lucene\search\SortField.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\SortField.java,1.0,NON
org.apache.lucene.search.TermQuery,3,src\java\org\apache\lucene\search\TermQuery.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\TermQuery.java,1.0,NON
org.apache.lucene.search.TermQuery,3,src\java\org\apache\lucene\search\TermQuery.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\TermQuery.java,1.0,NON
org.apache.lucene.search.TermQuery,3,src\java\org\apache\lucene\search\TermQuery.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\TermQuery.java,1.0,NON
org.apache.lucene.search.TermScorer,3,src\java\org\apache\lucene\search\TermScorer.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\TermScorer.java,0.0,NON
org.apache.lucene.search.TermScorer,3,src\java\org\apache\lucene\search\TermScorer.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\TermScorer.java,0.0,NON
org.apache.lucene.search.TermScorer,3,src\java\org\apache\lucene\search\TermScorer.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\TermScorer.java,1.0,NON
org.apache.lucene.search.TopDocCollector,3,src\java\org\apache\lucene\search\TopDocCollector.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\TopDocCollector.java,0.0,NON
org.apache.lucene.search.TopDocCollector,3,src\java\org\apache\lucene\search\TopDocCollector.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\TopDocCollector.java,1.0,NON
org.apache.lucene.search.TopDocCollector,3,src\java\org\apache\lucene\search\TopDocCollector.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\TopDocCollector.java,1.0,NON
org.apache.lucene.search.TopDocs,3,src\java\org\apache\lucene\search\TopDocs.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\TopDocs.java,0.0,NON
org.apache.lucene.search.TopDocs,3,src\java\org\apache\lucene\search\TopDocs.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\TopDocs.java,1.0,NON
org.apache.lucene.search.TopDocs,3,src\java\org\apache\lucene\search\TopDocs.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\TopDocs.java,1.0,NON
org.apache.lucene.search.TopFieldDocCollector,3,src\java\org\apache\lucene\search\TopFieldDocCollector.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\TopFieldDocCollector.java,0.0,NON
org.apache.lucene.search.TopFieldDocCollector,3,src\java\org\apache\lucene\search\TopFieldDocCollector.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\TopFieldDocCollector.java,1.0,NON
org.apache.lucene.search.TopFieldDocCollector,3,src\java\org\apache\lucene\search\TopFieldDocCollector.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\TopFieldDocCollector.java,1.0,NON
org.apache.lucene.search.TopFieldDocs,3,src\java\org\apache\lucene\search\TopFieldDocs.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\TopFieldDocs.java,0.0,NON
org.apache.lucene.search.TopFieldDocs,3,src\java\org\apache\lucene\search\TopFieldDocs.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\TopFieldDocs.java,1.0,NON
org.apache.lucene.search.TopFieldDocs,3,src\java\org\apache\lucene\search\TopFieldDocs.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\TopFieldDocs.java,0.0,NON
org.apache.lucene.search.Weight,3,src\java\org\apache\lucene\search\Weight.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\Weight.java,0.0,NON
org.apache.lucene.search.Weight,3,src\java\org\apache\lucene\search\Weight.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\Weight.java,0.0,NON
org.apache.lucene.search.Weight,3,src\java\org\apache\lucene\search\Weight.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\Weight.java,1.0,NON
org.apache.lucene.search.WildcardQuery,3,src\java\org\apache\lucene\search\WildcardQuery.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\WildcardQuery.java,1.0,NON
org.apache.lucene.search.WildcardQuery,3,src\java\org\apache\lucene\search\WildcardQuery.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\WildcardQuery.java,0.0,NON
org.apache.lucene.search.WildcardQuery,3,src\java\org\apache\lucene\search\WildcardQuery.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\WildcardQuery.java,1.0,NON
org.apache.lucene.search.WildcardTermEnum,3,src\java\org\apache\lucene\search\WildcardTermEnum.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\WildcardTermEnum.java,0.0,NON
org.apache.lucene.search.WildcardTermEnum,3,src\java\org\apache\lucene\search\WildcardTermEnum.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\WildcardTermEnum.java,0.0,NON
org.apache.lucene.search.WildcardTermEnum,3,src\java\org\apache\lucene\search\WildcardTermEnum.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\WildcardTermEnum.java,1.0,NON
org.apache.lucene.search.function.ByteFieldSource,2,src\java\org\apache\lucene\search\function\ByteFieldSource.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\function\ByteFieldSource.java,1.0,NON
org.apache.lucene.search.function.ByteFieldSource,2,src\java\org\apache\lucene\search\function\ByteFieldSource.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\function\ByteFieldSource.java,1.0,NON
org.apache.lucene.search.function.CustomScoreQuery,2,src\java\org\apache\lucene\search\function\CustomScoreQuery.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\function\CustomScoreQuery.java,1.0,NON
org.apache.lucene.search.function.CustomScoreQuery,2,src\java\org\apache\lucene\search\function\CustomScoreQuery.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\function\CustomScoreQuery.java,1.0,NON
org.apache.lucene.search.function.DocValues,2,src\java\org\apache\lucene\search\function\DocValues.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\function\DocValues.java,1.0,NON
org.apache.lucene.search.function.DocValues,2,src\java\org\apache\lucene\search\function\DocValues.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\function\DocValues.java,1.0,NON
org.apache.lucene.search.function.FieldCacheSource,2,src\java\org\apache\lucene\search\function\FieldCacheSource.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\function\FieldCacheSource.java,1.0,NON
org.apache.lucene.search.function.FieldCacheSource,2,src\java\org\apache\lucene\search\function\FieldCacheSource.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\function\FieldCacheSource.java,1.0,NON
org.apache.lucene.search.function.FieldScoreQuery,2,src\java\org\apache\lucene\search\function\FieldScoreQuery.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\function\FieldScoreQuery.java,0.0,NON
org.apache.lucene.search.function.FieldScoreQuery,2,src\java\org\apache\lucene\search\function\FieldScoreQuery.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\function\FieldScoreQuery.java,1.0,NON
org.apache.lucene.search.function.FloatFieldSource,2,src\java\org\apache\lucene\search\function\FloatFieldSource.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\function\FloatFieldSource.java,1.0,NON
org.apache.lucene.search.function.FloatFieldSource,2,src\java\org\apache\lucene\search\function\FloatFieldSource.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\function\FloatFieldSource.java,1.0,NON
org.apache.lucene.search.function.IntFieldSource,2,src\java\org\apache\lucene\search\function\IntFieldSource.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\function\IntFieldSource.java,1.0,NON
