@relation mahout-0.6.arff

@attribute AvgWMC numeric
@attribute CCMax numeric
@attribute CDE numeric
@attribute CIE numeric
@attribute NTM numeric
@attribute SDMC numeric
@attribute WMC numeric
@attribute AvgSLOC numeric
@attribute NA numeric
@attribute NAIMP numeric
@attribute NCM numeric
@attribute NIM numeric
@attribute NLM numeric
@attribute NM numeric
@attribute NMIMP numeric
@attribute NMNpub numeric
@attribute Nmpub numeric
@attribute NumPara numeric
@attribute loc numeric
@attribute stms numeric
@attribute AID numeric
@attribute CLD numeric
@attribute DIT numeric
@attribute DP numeric
@attribute DPA numeric
@attribute DPD numeric
@attribute NMA numeric
@attribute NMI numeric
@attribute NMO numeric
@attribute NOA numeric
@attribute NOC numeric
@attribute NOD numeric
@attribute NOP numeric
@attribute PII numeric
@attribute SIX numeric
@attribute SP numeric
@attribute SPA numeric
@attribute SPD numeric
@attribute CBO numeric
@attribute DAC numeric
@attribute DACquote numeric
@attribute ICP numeric
@attribute IHICP numeric
@attribute NIHICP numeric
@attribute bug {TRUE,FALSE}

@data
1.14285714285714,2,3.70804815007123,4.273336121136101,5,0.6388765649999399,8,4.0,1,1,0,7,7,14,7,4,3,7,34,24,1,1,1,5,3,2,4,7,3,1,2,2,1,0.23333333333333306,0.214285714285714,0,0,0,2,1,1,5,0,5,FALSE
2.71428571428571,7,3.96911652966406,6.03533263493245,1,1.82946406783796,19,12.857142857142902,0,0,6,1,7,7,7,1,6,12,92,69,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,13,0,0,62,0,62,FALSE
1.0,1,2.94770277922009,3.59543178380326,2,0.0,2,4.5,1,0,0,2,2,15,2,0,2,3,12,8,2,0,2,1,1,0,1,13,1,2,0,0,1,0.134920634920635,0.133333333333333,0,0,0,1,0,0,14,3,11,FALSE
1.15384615384615,2,4.6069367321753205,5.41935493660311,11,0.36080121229411,15,7.23076923076923,7,7,1,12,13,13,13,0,13,14,103,79,0,0,0,0,0,0,13,0,0,0,0,0,0,0.0,0.0,0,0,0,5,0,0,23,0,23,FALSE
1.0,1,2.94770277922009,3.5216055640184902,2,0.0,2,4.5,1,0,0,2,2,15,2,0,2,3,12,8,2,0,2,1,1,0,1,13,1,2,0,0,1,0.134920634920635,0.133333333333333,0,0,0,1,0,0,11,3,8,FALSE
0.8888888888888891,1,3.77621064191468,4.2824531171697,9,0.314269680527355,8,3.55555555555556,6,6,0,9,9,9,9,7,2,9,40,31,0,1,0,2,0,2,9,0,0,0,2,2,0,0.0,0.0,0,0,0,1,0,0,0,0,0,FALSE
1.5,2,3.18083298720544,4.5968669261371,1,0.5,3,7.0,6,0,0,2,2,10,2,0,2,5,17,12,1,0,1,1,1,0,1,8,1,1,0,0,1,0.12037037037037,0.1,0,0,0,2,0,0,15,15,0,FALSE
1.5,2,4.20896608269462,4.42899552716033,1,0.5,3,5.5,1,1,0,2,2,2,2,2,0,4,17,10,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,3,1,1,2,0,2,FALSE
1.0,1,3.18083298720544,3.71929452566698,2,0.0,2,3.5,6,0,0,2,2,10,2,0,2,5,10,6,1,0,1,1,1,0,1,8,1,1,0,0,1,0.12037037037037,0.1,0,0,0,1,0,0,12,12,0,FALSE
1.33333333333333,2,4.21413244725558,4.88354721043767,2,0.471404520791032,4,6.33333333333333,3,3,0,3,3,3,3,3,0,5,27,15,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,6,3,2,17,0,17,FALSE
2.6666666666666696,4,3.75357434429418,6.02559999697412,1,1.24721912892465,8,22.6666666666667,15,6,1,2,3,33,3,1,2,4,77,60,2,0,2,0,0,0,3,30,0,2,0,0,1,0.166666666666667,0.0,0,0,0,12,6,1,103,81,22,FALSE
1.6666666666666698,2,4.21077708441507,4.913715797440201,1,0.471404520791032,5,7.0,3,3,0,3,3,3,3,3,0,5,29,20,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,5,1,1,10,0,10,FALSE
6.5,12,2.25162916738782,5.80057102722394,1,5.5,13,49.0,0,0,1,1,2,2,2,1,1,2,100,83,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,7,0,0,24,0,24,FALSE
6.142857142857139,17,3.46845395770192,4.638282841588,4,6.220440302022071,43,21.857142857142897,0,0,6,1,7,7,7,1,6,23,155,155,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,4,0,0,37,0,37,FALSE
2.57142857142857,6,3.57583966673524,5.194374661875849,4,1.91662969499982,18,10.4285714285714,0,0,6,1,7,7,7,1,6,17,75,62,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,7,0,0,21,0,21,FALSE
2.04761904761905,9,4.75168007125346,5.22407315878346,11,1.75868431548756,43,7.09523809523809,7,7,0,21,21,21,21,1,20,18,159,133,0,0,0,0,0,0,21,0,0,0,0,0,0,0.0,0.0,0,0,0,6,2,1,11,0,11,FALSE
7.0,11,3.92603625788652,5.3949446190461385,1,3.3665016461206902,63,30.88888888888889,0,0,8,1,9,9,9,5,4,36,280,271,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,7,0,0,168,0,168,FALSE
4.55555555555556,10,3.33138427048025,5.24791461911968,1,2.71256791460749,41,20.888888888888896,0,0,8,1,9,9,9,1,8,15,190,169,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,8,0,0,98,0,98,FALSE
1.0,1,3.23890125660263,4.390477217902831,3,0.0,3,7.0,0,0,2,1,3,3,3,1,2,3,23,19,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,5,0,0,30,0,30,FALSE
2.0,3,2.25162916738782,5.713894508195209,1,1.0,4,24.0,0,0,1,1,2,2,2,1,1,2,50,30,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,4,0,0,8,0,8,FALSE
3.5,6,2.25162916738782,6.0587079248262405,1,2.5,7,31.0,0,0,1,1,2,2,2,1,1,2,64,45,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,5,0,0,14,0,14,FALSE
1.27586206896552,5,5.1751444724864015,6.02284892336028,24,0.97897031493644,37,5.37931034482759,9,9,0,29,29,35,29,3,26,24,175,127,1,1,1,6,4,2,25,6,4,1,1,1,1,0.376923076923077,0.11428571428571402,1,0,1,9,0,0,4,0,4,FALSE
1.3783783783783798,6,6.35781201595106,6.433335223171111,30,0.995974366091258,51,6.378378378378379,17,17,1,36,37,37,37,2,35,40,366,267,0,0,0,0,0,0,37,0,0,0,0,0,0,0.0,0.0,0,0,0,8,4,3,69,0,69,FALSE
1.52631578947368,5,5.692991840805791,5.856653339438442,23,0.818755220321266,58,5.55263157894737,10,10,0,38,38,44,38,0,38,31,233,183,1,0,1,4,4,0,34,6,4,1,0,0,1,0.37857142857142895,0.0909090909090909,1,1,0,10,1,1,69,2,67,TRUE
2.23529411764706,10,5.22434202660401,5.94689004026668,11,2.28883252451103,38,9.47058823529412,16,16,0,17,17,17,17,0,17,22,198,132,0,0,0,0,0,0,17,0,0,0,0,0,0,0.0,0.0,0,0,0,7,12,5,12,0,12,TRUE
2.0,2,3.4182958340544904,3.75343438618878,0,0.0,2,9.0,0,0,0,1,1,1,1,0,1,4,12,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,2,0,2,FALSE
1.16666666666667,2,4.20896608269462,4.41445374723772,5,0.37267799624996506,7,5.33333333333333,3,3,0,6,6,6,6,0,6,7,41,28,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,2,2,2,15,0,15,FALSE
0.0,0,3.12192809488736,2.94770277922009,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,4,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,FALSE
2.08695652173913,10,5.01686842716097,5.96734527346789,14,2.01975124336294,48,10.0434782608696,13,13,0,23,23,29,23,0,23,29,256,230,1,0,1,4,4,0,19,6,4,1,0,0,1,0.375,0.137931034482759,0,0,0,6,1,1,57,0,57,FALSE
1.25,2,3.82192809488736,3.91211389097223,3,0.43301270189221897,5,3.75,0,0,0,4,4,4,4,0,4,6,21,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.0,1,4.3483943455364,4.32322070314727,6,0.0,6,3.3333333333333304,3,3,0,6,6,6,6,0,6,7,29,18,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
2.0,3,4.39274741044878,4.13716114060446,1,1.0,4,9.0,6,6,0,2,2,2,2,0,2,6,27,20,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,4,2,2,11,0,11,FALSE
3.0,5,5.32975117953308,5.24248880416567,1,1.63299316185545,9,10.6666666666667,1,1,0,3,3,3,3,0,3,4,130,92,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,3,1,1,5,0,5,FALSE
1.0,1,3.78107601191461,4.4112436313522405,5,0.0,5,6.8,0,0,4,1,5,5,5,1,4,8,36,22,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,4,0,0,12,0,12,FALSE
1.15384615384615,2,4.50411536304064,5.38659341183321,11,0.36080121229411,15,6.46153846153846,15,6,0,13,13,45,13,0,13,12,97,75,2,0,2,2,2,0,11,32,2,2,0,0,1,0.2233115468409589,0.0888888888888889,1,1,0,7,0,0,39,9,30,FALSE
1.33333333333333,4,4.71870694428013,5.6825650445882,12,0.788810637746616,20,6.6,7,7,0,15,15,21,15,0,15,18,118,88,1,0,1,4,4,0,11,6,4,1,0,0,1,0.369444444444444,0.19047619047619,0,0,0,7,1,1,16,0,16,FALSE
1.0,1,3.44144607116552,4.2714709067405,3,0.0,3,4.0,0,0,2,1,3,3,3,1,2,4,14,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,4,0,4,FALSE
0.0,0,3.0,2.58496250072116,2,0.0,0,1.0,0,0,0,2,2,2,2,0,2,4,4,3,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,0,0,0,0,0,0,FALSE
2.0,3,4.21506101220307,4.6167631102380495,2,1.0,8,7.75,3,3,0,4,4,4,4,0,4,7,37,27,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,4,1,1,2,0,2,FALSE
0.0,0,4.17146526179041,4.18989809546429,9,0.0,0,1.0,0,0,0,9,9,9,9,0,9,6,11,10,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,FALSE
1.2,2,3.9148663038831,4.126820769759791,4,0.4,6,4.2,1,1,0,5,5,5,5,0,5,7,28,16,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.0,1,3.82192809488736,3.64022392894185,4,0.0,4,2.5,0,0,0,4,4,4,4,0,4,6,16,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.52777777777778,9,5.24926015046342,6.15888458875059,29,1.49974277629923,55,5.91666666666667,7,7,1,35,36,36,36,13,23,28,238,162,0,3,0,15,0,15,36,0,0,0,2,6,0,0.0,0.0,4,0,4,7,0,0,31,0,31,FALSE
1.6666666666666698,2,4.13294404498096,4.99945654548022,1,0.471404520791032,5,8.0,2,2,0,3,3,3,3,3,0,5,32,22,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,6,1,1,11,0,11,FALSE
3.0,3,2.9689185639621,4.01443873098343,0,0.0,3,15.0,0,0,0,1,1,1,1,1,0,3,18,11,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,2,0,0,0,0,0,FALSE
0.0,0,3.7622673906514894,3.0957952550009304,6,0.0,0,1.0,4,4,0,6,6,6,6,0,6,1,12,11,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,1,4,1,0,0,0,FALSE
1.53846153846154,4,4.467888867995139,5.4945488772952,8,0.842650088469486,20,5.53846153846154,2,2,0,13,13,20,13,0,13,17,85,61,1,0,1,3,3,0,10,7,3,1,0,0,1,0.251515151515152,0.15,0,0,0,12,2,2,20,0,20,FALSE
2.71428571428571,4,4.16976696234104,6.161556665492951,3,1.48461497791618,19,16.2857142857143,1,1,4,3,7,7,7,1,6,19,117,89,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,12,0,0,30,0,30,FALSE
1.18181818181818,3,4.06279520858371,4.54507979837988,10,0.5749595745760689,13,5.18181818181818,4,4,0,11,11,11,11,0,11,9,66,49,0,0,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,19,0,19,FALSE
0.0,0,2.75,2.52164063634332,2,0.0,0,1.0,0,0,0,2,2,2,2,0,2,2,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,FALSE
1.33333333333333,2,3.51108540818043,4.38973072795392,2,0.471404520791032,4,6.0,3,3,0,3,3,3,3,0,3,4,25,20,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,5,0,0,13,0,13,FALSE
1.1,2,4.45463615074848,4.75256331919747,9,0.3,11,3.5,8,1,0,10,10,42,10,0,10,8,44,26,1,2,1,14,4,10,6,32,4,1,2,4,1,0.17989417989418,0.0952380952380952,0,0,0,4,0,0,12,11,1,FALSE
1.0,1,3.0957952550009304,2.5,2,0.0,2,2.5,0,0,0,2,2,2,2,0,2,2,9,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,FALSE
0.0,0,3.23592635062903,3.08505510275648,7,0.0,0,1.0,0,0,0,7,7,7,7,0,7,2,9,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,FALSE
1.0,1,3.0957952550009304,3.2468985656197,2,0.0,2,4.0,0,0,0,2,2,2,2,0,2,2,12,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,2,0,2,FALSE
0.0,0,3.13582182414804,3.05030185543498,7,0.0,0,1.0,0,0,0,7,7,7,7,0,7,5,9,8,1,0,1,0,0,0,7,0,0,1,0,0,1,0.145833333333333,0.0,0,0,0,0,0,0,0,0,0,FALSE
0.0,0,2.5220552088742,2.37095059445467,2,0.0,0,1.0,0,0,0,2,2,2,2,0,2,2,4,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,FALSE
1.42857142857143,3,3.50270620516873,4.45106764666743,5,0.7284313590846829,10,5.857142857142861,4,4,0,7,7,7,7,0,7,2,54,33,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,FALSE
1.57142857142857,3,3.5460839086319305,4.34756054234692,4,0.7284313590846841,11,5.71428571428571,5,5,0,7,7,7,7,0,7,2,54,32,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,0,0,0,FALSE
2.0,4,3.78317911502938,4.72228409958833,5,1.3228756555323,16,6.0,3,1,0,8,8,13,8,0,8,7,54,40,1,0,1,3,3,0,5,5,3,1,0,0,1,0.375,0.23076923076923106,0,0,0,2,1,1,12,9,3,FALSE
1.125,2,4.164735178725509,4.13692953159225,7,0.33071891388307395,9,3.375,2,2,0,8,8,8,8,0,8,5,34,22,0,1,0,3,0,3,8,0,0,0,1,1,0,0.0,0.0,0,0,0,3,1,1,13,0,13,FALSE
1.0,1,3.41041725276052,3.67326968951511,5,0.0,5,2.8,8,0,0,5,5,46,5,0,5,3,18,11,2,0,2,2,2,0,4,41,1,2,0,0,1,0.519047619047619,0.0434782608695652,1,1,0,2,0,0,10,10,0,FALSE
2.0,6,4.97473413407904,5.85367106473921,10,1.6583123951777,32,8.3125,7,7,3,13,16,16,16,1,15,23,142,107,0,0,0,0,0,0,16,0,0,0,0,0,0,0.0,0.0,0,0,0,8,1,1,33,0,33,FALSE
0.0,0,2.59679163198164,0.0,0,0.0,0,0.0,7,7,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,7,1,0,0,0,FALSE
2.4166666666666696,6,3.98489827477923,6.548442280259152,4,1.60511335702152,29,18.8333333333333,11,2,11,1,12,42,12,4,8,82,231,148,2,0,2,0,0,0,12,30,0,2,0,0,1,0.20512820512820493,0.0,0,0,0,17,2,2,112,50,62,FALSE
1.6666666666666698,3,4.32323142879762,4.5648011594506785,2,0.942809041582063,5,7.33333333333333,3,3,0,3,3,3,3,3,0,5,31,17,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,5,2,2,11,0,11,FALSE
2.0,4,4.35182322555177,4.8128224480268615,2,1.4142135623731005,6,8.0,3,3,0,3,3,3,3,2,1,4,31,21,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,6,2,2,10,0,10,FALSE
2.3333333333333304,5,4.57355726227519,5.30953103357061,2,1.8856180831641296,7,8.66666666666667,2,2,0,3,3,3,3,2,1,6,33,23,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,7,2,2,15,0,15,FALSE
3.90909090909091,9,5.01691452015599,6.16894209164693,1,2.35312347373542,43,16.727272727272698,6,6,1,10,11,11,11,4,7,12,192,168,0,0,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0,13,4,3,17,0,17,FALSE
1.6666666666666698,3,3.8841837197791897,5.914493629757709,2,0.942809041582063,5,15.666666666666698,1,1,2,1,3,3,3,1,2,5,50,38,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,4,1,1,7,0,7,FALSE
5.5,8,4.13753751126605,5.375222026958388,0,2.5,11,19.5,2,2,0,2,2,2,2,2,0,9,45,31,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,2,2,2,2,0,2,FALSE
1.6666666666666698,3,3.784941827437641,5.7875278618345405,2,0.942809041582063,5,12.666666666666698,1,1,2,1,3,3,3,1,2,4,41,34,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,5,1,1,7,0,7,FALSE
5.0,5,3.9754180179138303,4.9472814775078,0,0.0,5,18.0,2,2,0,1,1,1,1,1,0,3,23,18,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,4,1,1,4,0,4,FALSE
1.0,1,4.84591077740978,4.985571775918781,26,0.0,26,3.34615384615385,2,2,2,24,26,26,26,0,26,18,109,63,0,0,0,0,0,0,26,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,0,0,0,FALSE
1.5,2,4.5740540411876776,5.234723865900518,2,0.5,6,7.5,2,2,2,2,4,4,4,3,1,7,37,24,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,8,2,2,14,0,14,FALSE
1.94117647058824,3,4.9729869821173,5.76690275721124,8,0.937492791206425,33,9.47058823529412,9,9,2,15,17,17,17,10,7,46,172,126,0,0,0,0,0,0,17,0,0,0,0,0,0,0.0,0.0,0,0,0,10,3,2,39,0,39,FALSE
2.2,5,4.90523411159543,6.62764974202651,4,1.10754984838908,33,21.0666666666667,19,10,14,1,15,45,15,7,8,86,329,179,2,0,2,0,0,0,15,30,0,2,0,0,1,0.208333333333333,0.0,0,0,0,21,10,2,109,46,63,FALSE
1.6,3,4.33197669498491,5.87148356439165,3,0.8,8,9.0,1,1,2,3,5,5,5,3,2,11,50,34,1,0,1,0,0,0,5,0,0,1,0,0,1,0.138888888888889,0.0,0,0,0,13,1,1,34,0,34,FALSE
2.5,3,4.3483943455364,5.11574750405626,1,0.8660254037844392,10,9.75,2,2,0,4,4,4,4,2,2,5,45,36,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,10,1,1,18,0,18,FALSE
1.26666666666667,2,4.641202956100179,5.07451074017691,11,0.442216638714053,19,4.66666666666667,5,5,0,15,15,15,15,1,14,13,77,60,0,0,0,0,0,0,15,0,0,0,0,0,0,0.0,0.0,0,0,0,9,1,1,16,0,16,FALSE
2.2727272727272703,6,4.88416810690473,5.74950293904009,4,1.48268240275455,25,11.6363636363636,2,2,10,1,11,11,11,1,10,20,132,114,0,0,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0,3,1,1,4,0,4,FALSE
1.0,1,2.2988252450030497,1.92118549658855,4,0.0,4,2.75,1,1,0,4,4,4,4,2,2,2,14,9,0,1,0,0,0,0,4,0,0,0,2,2,0,0.0,0.0,0,0,0,1,1,1,0,0,0,FALSE
1.42857142857143,3,3.53624341298306,4.17166797987712,5,0.7284313590846829,10,4.85714285714286,2,1,0,7,7,11,7,0,7,6,39,32,1,0,1,0,0,0,7,4,0,1,0,0,1,0.145833333333333,0.0,0,0,0,7,0,0,13,5,8,FALSE
1.75,7,3.70896608269462,5.407189348946298,7,1.98431348329844,14,7.125,4,4,1,7,8,8,8,0,8,10,64,44,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,7,3,1,6,0,6,FALSE
1.22222222222222,2,4.14713228679976,5.06403650228503,7,0.415739709641549,11,4.2222222222222205,8,1,0,9,9,43,9,3,6,8,45,31,1,0,1,2,2,0,7,34,2,1,0,0,1,0.164351851851852,0.0465116279069767,0,0,0,4,0,0,17,16,1,FALSE
2.0,4,3.08604861231304,4.30652122717213,2,1.22474487139159,8,7.0,1,0,0,4,4,8,4,0,4,3,32,29,1,0,1,0,0,0,4,4,0,1,0,0,1,0.133333333333333,0.0,0,0,0,5,0,0,14,3,11,FALSE
2.85714285714286,5,4.46109133383361,5.63948284585268,2,1.45686271816937,20,13.285714285714299,5,5,1,6,7,7,7,3,4,8,100,90,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,11,3,3,9,0,9,FALSE
2.25,5,4.46109133383361,6.4299628229304,3,1.39194109070751,18,17.25,12,3,6,2,8,38,8,5,3,27,144,94,2,0,2,0,0,0,8,30,0,2,0,0,1,0.19753086419753105,0.0,0,0,0,15,3,2,56,22,34,TRUE
1.7142857142857095,3,4.7902094373926385,5.6120968932452096,4,0.880630571852711,12,8.28571428571429,3,3,3,4,7,7,7,3,4,15,67,43,1,0,1,0,0,0,7,0,0,1,0,0,1,0.145833333333333,0.0,0,0,0,12,2,1,15,0,15,FALSE
2.0,3,4.25386336842208,4.9153471895531,2,1.0,8,6.75,1,1,0,4,4,4,4,3,1,6,34,23,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,3,1,1,12,0,12,FALSE
1.6666666666666698,3,4.55954563450997,4.621955923809232,2,0.942809041582063,5,7.0,2,2,0,3,3,3,3,2,1,6,28,18,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,4,2,2,11,0,11,FALSE
2.25,4,5.0236638565669605,5.96617096567222,7,0.99373034571759,45,9.65,6,6,3,17,20,20,20,8,12,47,201,151,0,0,0,0,0,0,20,0,0,0,0,0,0,0.0,0.0,0,0,0,12,0,0,40,0,40,FALSE
2.0,3,3.84922391239062,4.51789414761962,1,1.0,4,8.0,1,1,0,2,2,2,2,2,0,4,21,13,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,4,1,1,11,0,11,FALSE
0.0,0,2.50738010242364,0.0,0,0.0,0,0.0,6,6,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,6,1,0,0,0,FALSE
2.8333333333333304,6,4.39899739633228,6.716690912153307,1,1.46249406456535,34,29.3333333333333,11,2,11,1,12,42,12,6,6,82,357,180,2,0,2,0,0,0,12,30,0,2,0,0,1,0.20512820512820493,0.0,0,0,0,24,2,2,119,52,67,FALSE
1.6666666666666698,3,4.72548055699787,4.7799775153752,2,0.942809041582063,5,7.0,3,3,0,3,3,3,3,2,1,5,28,19,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,4,3,3,10,0,10,FALSE
2.5,4,4.59937946239652,5.31659753022263,1,1.1180339887498898,10,10.5,2,2,0,4,4,4,4,3,1,7,48,35,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,6,2,2,18,0,18,FALSE
3.0,5,2.75,4.539131368989951,1,2.0,6,11.0,0,0,1,1,2,2,2,1,1,2,24,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,8,0,0,20,0,20,FALSE
1.2,2,3.6421498816369104,3.9148663038831,4,0.4,6,3.0,9,0,0,5,5,51,5,0,5,4,20,10,3,0,3,5,5,0,2,46,3,3,0,0,1,0.520408163265306,0.17647058823529396,1,1,0,3,0,0,7,7,0,FALSE
1.09090909090909,2,4.43168708302644,4.73086286219901,10,0.287479787288034,12,3.2727272727272703,9,1,1,10,11,49,11,1,10,9,44,27,2,1,2,13,7,6,7,38,4,2,2,2,1,0.3928571428571429,0.163265306122449,1,1,0,2,0,0,14,14,0,FALSE
2.0,3,4.384517131793101,4.806644007745501,1,1.0,4,9.5,2,2,0,2,2,2,2,2,0,4,26,16,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,7,2,2,11,0,11,FALSE
2.6666666666666696,4,4.39803870550697,5.59949036095382,2,1.05409255338946,24,12.555555555555598,2,2,2,7,9,9,9,4,5,25,117,85,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,7,1,1,33,0,33,FALSE
2.0,2,3.27290559532006,3.88684218813101,0,0.0,2,8.0,0,0,0,1,1,1,1,1,0,3,11,7,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,3,0,0,4,0,4,FALSE
0.0,0,2.12808527889139,0.0,0,0.0,0,0.0,3,3,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,1,0,0,0,FALSE
3.0,6,4.2470508724864,6.581096989654242,2,1.63299316185545,36,25.3333333333333,10,1,11,1,12,42,12,6,6,68,308,166,2,0,2,0,0,0,12,30,0,2,0,0,1,0.20512820512820493,0.0,0,0,0,25,1,1,109,42,67,FALSE
1.6666666666666698,3,4.49893957390391,4.88160598509416,2,0.942809041582063,5,8.0,2,2,0,3,3,3,3,2,1,6,30,20,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,7,2,2,9,0,9,FALSE
2.25,3,4.54385152654455,5.49528304141713,1,0.82915619758885,9,10.75,3,3,0,4,4,4,4,3,1,7,50,38,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,9,2,2,16,0,16,FALSE
2.5,4,1.92192809488736,4.507267752146019,1,1.5,5,9.0,0,0,1,1,2,2,2,1,1,3,20,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,7,0,0,13,0,13,FALSE
5.0,9,3.33467914105159,5.86038623379463,1,4.0,10,29.5,2,2,1,1,2,2,2,1,1,5,63,49,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,9,2,2,20,0,20,FALSE
